level,residual_drop,scale_drop,coefficient_bits,coefficients,cases,mae,mred,rmse,mae_change_pct,mred_change_pct,rmse_change_pct,cost_proxy,within_10pct
3,10,8,7,114 91 74 62 52 45 39 34,250000,0.0033700162973871644,0.003164920954057873,0.004525423285001841,-1.4931034630315532,-1.1051872202137436,-1.6003931214503386,275,yes
3,10,8,8,227 182 149 124 105 90 78 68,250000,0.0014451557894819974,0.0014240682225839397,0.0017945368682867177,-57.757530150617754,-55.50190279554563,-60.98006501321018,292,yes
3,10,10,7,114 91 74 62 52 45 39 34,250000,0.003365437086483529,0.0031622244437227017,0.004525503900517386,-1.626955591596968,-1.1894455282809968,-1.5986402390041454,261,yes
3,10,10,8,227 182 149 124 105 90 78 68,250000,0.0014347260030304306,0.0014146306836834764,0.0017862756218789222,-58.062396894343514,-55.79679914721174,-61.15969536989925,276,yes
3,10,12,7,114 91 74 62 52 45 39 34,250000,0.0033485064233254613,0.003152916543401287,0.004527679802170739,-2.1218455080959098,-1.4802910416512494,-1.5513280090065695,247,yes
3,10,12,8,227 182 149 124 105 90 78 68,250000,0.0013958601105798288,0.001379624325419965,0.0017575022082865874,-59.19846215593194,-56.89064866093605,-61.78533686412657,260,yes
3,10,14,7,114 91 74 62 52 45 39 34,250000,0.003307794711747942,0.0031444283854506414,0.004565063845331161,-3.3118647858421113,-1.7455219284757906,-0.738459263068969,233,yes
3,10,14,8,227 182 149 124 105 90 78 68,250000,0.0012951208133022399,0.001291947188477892,0.0017153207455330472,-62.143111278793526,-59.63031077851178,-62.70251943272,244,yes
3,10,16,7,114 91 75 62 53 45 39 34,250000,0.0035294612198467404,0.0034605822354820065,0.004746556049044906,3.167534081139345,8.133390139888231,3.207859207546071,219,yes
3,10,16,8,228 182 149 124 105 90 78 68,250000,0.0018573838001655573,0.0018800550826727795,0.0024119104539690665,-45.70794391285109,-41.2536053457434,-47.556057069096056,228,yes
3,10,18,7,115 92 75 62 53 45 39 34,250000,0.006005387956427284,0.006005332832145333,0.00729175324823978,75.53984250663581,87.64963635311582,58.54995387064439,205,no
3,10,18,8,229 183 150 125 106 90 78 69,250000,0.005129757041329894,0.005122600787504303,0.0062063007924675504,49.94480784020254,60.06676096484909,34.94816278795669,212,no
3,10,20,7,118 94 77 64 54 46 40 35,250000,0.01689512131800483,0.01622979063596701,0.021397628909626272,393.85101459081466,407.13497420565784,365.2643830729433,191,no
3,10,20,8,236 188 153 127 108 92 80 70,250000,0.016852539883846992,0.01625639580748729,0.021339252658508036,392.60634258960386,407.96631043637757,363.99506530987014,196,no
3,12,8,7,114 91 74 62 52 45 39 34,250000,0.0033854514763091937,0.0031766560893891154,0.0045418241707875446,-1.0419271365904037,-0.7384974897670205,-1.2437765991635152,251,yes
3,12,8,8,227 182 149 124 105 90 78 68,250000,0.0014599522257487023,0.0014351289857280965,0.0018163554781369115,-57.325024522211685,-55.15628528527559,-60.50564693192021,268,yes
3,12,10,7,114 91 74 62 52 45 39 34,250000,0.0033807457945500257,0.003173807823792303,0.0045418111406983685,-1.1794760578065056,-0.8274977197989086,-1.2440599219759374,237,yes
3,12,10,8,227 182 149 124 105 90 78 68,250000,0.0014494347827143036,0.00142556426478341,0.0018079388303540755,-57.632453502192064,-55.45515571548425,-60.68865629500257,252,yes
3,12,12,7,114 91 74 62 52 45 39 34,250000,0.0033639445847216095,0.003164773925016295,0.004543316407379343,-1.6705820027679175,-1.1097814611919943,-1.2113298014265084,223,yes
3,12,12,8,227 182 149 124 105 90 78 68,250000,0.0014100901465793985,0.0013904058002897509,0.00177789083575932,-58.78251262921488,-56.55375811794463,-61.34201194140406,236,yes
3,12,14,7,114 91 74 62 52 45 39 34,250000,0.003323682320641963,0.0031576238824732854,0.004578156703276285,-2.847463754085511,-1.3332000327527904,-0.45377162313334773,209,yes
3,12,14,8,227 182 149 124 105 90 78 68,250000,0.0013079992948241857,0.0013028654248660994,0.001730192728496359,-61.76666821891301,-59.28914682555022,-62.37914696898952,220,yes
3,12,16,7,114 91 75 62 53 45 39 34,250000,0.0035449187087073443,0.0034741476243445738,0.004764112821205061,3.6193625358246884,8.557270107610183,3.589609017412698,195,yes
3,12,16,8,228 182 149 124 105 90 78 68,250000,0.0018710007777670184,0.0018929794719900425,0.0024329240835360083,-45.30991432326918,-40.849754797695745,-47.09914226615787,204,yes
3,12,18,7,115 92 75 62 53 45 39 34,250000,0.006014383744167581,0.0060130230288238115,0.007306683540109384,75.80279290627898,87.88993321101452,58.87459418780985,181,no
3,12,18,8,229 183 150 125 106 90 78 69,250000,0.00513342617252898,0.0051262496689302856,0.006209559623762708,50.05205798249091,60.18077817119212,35.01902195363733,188,no
3,12,20,7,118 94 77 64 54 46 40 35,250000,0.0169001784856146,0.016234412398651282,0.021405615703030904,393.99883758113424,407.2793911948998,365.4380457961278,167,no
3,12,20,8,236 188 153 127 108 92 80 70,250000,0.01685685681708176,0.01626050137764025,0.02134609780023006,392.732528239164,408.09459787152207,364.143904260849,172,no
3,14,8,7,114 91 74 62 52 45 39 34,250000,0.0034629910474805376,0.0032460367554965532,0.0046640880952149,1.2245849039651535,1.4294517528308681,1.414697833262002,227,yes
3,14,8,8,227 182 149 124 105 90 78 68,250000,0.0015660334540606425,0.0015170779136247769,0.0019825749154737814,-54.22422866257721,-52.595613470879876,-56.891415453567994,244,yes
3,14,10,7,114 91 74 62 52 45 39 34,250000,0.0034629910474805376,0.0032460367554965532,0.0046640880952149,1.2245849039651535,1.4294517528308681,1.414697833262002,213,yes
3,14,10,8,227 182 149 124 105 90 78 68,250000,0.0015660334540606425,0.0015170779136247769,0.0019825749154737814,-54.22422866257721,-52.595613470879876,-56.891415453567994,228,yes
3,14,12,7,114 91 74 62 52 45 39 34,250000,0.0034462869486019385,0.003238240249827001,0.00466386579304713,0.7363175501089669,1.185833040161799,1.4098641537277024,199,yes
3,14,12,8,227 182 149 124 105 90 78 68,250000,0.0015309039064823862,0.0014871826699196292,0.0019512127209921006,-55.2510790998777,-53.52975513575654,-57.57334671468863,212,yes
3,14,14,7,114 91 74 62 52 45 39 34,250000,0.003408708509891236,0.0032388118391450354,0.004690792607110347,-0.36211493431730357,1.2036935868909193,1.9953536762423285,185,yes
3,14,14,8,227 182 149 124 105 90 78 68,250000,0.0014422939127980458,0.0014192363106455338,0.001890520059743216,-57.84118392719628,-55.65288635357237,-58.89303188692349,196,yes
3,14,16,7,114 91 75 62 53 45 39 34,250000,0.003558287990032771,0.0034851817214378825,0.004788774342030842,4.010151866225975,8.902054379342994,4.125842602970664,171,yes
3,14,16,8,228 182 149 124 105 90 78 68,250000,0.0019467770731902594,0.0019673677675338054,0.0025358195281849163,-43.09494352357326,-38.52533132311399,-44.86181093483202,180,yes
3,14,18,7,115 92 75 62 53 45 39 34,250000,0.006054054416467702,0.006048041592946496,0.007371400784736831,76.96238219813192,88.98416412325567,60.28178883647599,157,no
3,14,18,8,229 183 150 125 106 90 78 69,250000,0.005160104920110667,0.005151981843425021,0.006249477405579782,50.83188822538995,60.98483571828848,35.88698364271992,164,no
3,14,20,7,118 94 77 64 54 46 40 35,250000,0.016912523958105042,0.016243992478458646,0.02142580876065524,394.3597005782239,407.5787415460515,365.8771182997975,143,no
3,14,20,8,236 188 153 127 108 92 80 70,250000,0.0168603878364472,0.01626248348168596,0.021353392566947356,392.8357413184513,408.15653300714035,364.30251973879376,148,no
3,16,8,7,113 91 74 62 52 45 39 34,250000,0.003913711370504138,0.0037796950706188866,0.005114002835274904,14.399316510342896,18.10476210923424,11.197524933103399,203,no
3,16,8,8,227 182 149 124 105 90 78 68,250000,0.0025592518261565106,0.00246546309631339,0.0033138206520469966,-25.19206656457188,-22.961263530840657,-27.945160288511907,220,yes
3,16,10,7,113 91 74 62 52 45 39 34,250000,0.003913711370504138,0.0037796950706188866,0.005114002835274904,14.399316510342896,18.10476210923424,11.197524933103399,189,no
3,16,10,8,227 182 149 124 105 90 78 68,250000,0.0025592518261565106,0.00246546309631339,0.0033138206520469966,-25.19206656457188,-22.961263530840657,-27.945160288511907,204,yes
3,16,12,7,113 91 74 62 52 45 39 34,250000,0.003913711370504138,0.0037796950706188866,0.005114002835274904,14.399316510342896,18.10476210923424,11.197524933103399,175,no
3,16,12,8,227 182 149 124 105 90 78 68,250000,0.0025592518261565106,0.00246546309631339,0.0033138206520469966,-25.19206656457188,-22.961263530840657,-27.945160288511907,188,yes
3,16,14,7,113 91 74 62 52 45 39 34,250000,0.004053298413254443,0.003920764470657645,0.00530194495055579,18.479500451520448,22.51278117457698,15.284088574752808,161,no
3,16,14,8,227 182 149 124 105 90 78 68,250000,0.0025081273453310643,0.0024424997937632586,0.003227358509573114,-26.686455166515156,-23.67880167459403,-29.82517024415604,172,yes
3,16,16,7,114 91 74 62 53 45 39 34,250000,0.004246593702078573,0.004154896233301957,0.005474774677593539,24.129597465011088,29.82873540175075,19.042052443857415,147,no
3,16,16,8,227 182 149 124 105 90 78 68,250000,0.002763970719036012,0.002787018631496943,0.003498321253071072,-19.208053129479886,-12.913564105833174,-23.933428022539406,156,yes
3,16,18,7,114 92 75 62 53 45 39 34,250000,0.006471624597468418,0.006490134735859666,0.007968383032021947,89.16812216700161,102.79832227578996,73.26241291224234,133,no
3,16,18,8,229 183 150 125 106 90 78 69,250000,0.005524177555252084,0.005488846764751525,0.006792772094057178,61.473873971756454,71.51091008483736,47.70023964079571,140,no
3,16,20,7,118 94 77 64 54 46 40 35,250000,0.017091414421419895,0.016407633867509302,0.02171631634128749,399.588738899157,412.6920713157697,372.1938382902105,119,no
3,16,20,8,235 188 153 127 108 92 80 70,250000,0.017018028567511785,0.016432697700165234,0.021614799912744384,397.44364164137573,413.47524507398765,369.98649192032246,124,no
3,18,8,7,113 91 74 62 52 45 39 34,250000,0.00856982098665366,0.008317718430970534,0.010947342261580667,150.49922456670203,159.90513473366414,138.03611442814065,179,no
3,18,8,8,226 181 148 124 105 90 78 68,250000,0.008055353523419658,0.007806864594655763,0.010285546156955615,135.46113907978003,143.9423997290474,123.64619498244305,196,no
3,18,10,7,113 91 74 62 52 45 39 34,250000,0.00856982098665366,0.008317718430970534,0.010947342261580667,150.49922456670203,159.90513473366414,138.03611442814065,165,no
3,18,10,8,226 181 148 124 105 90 78 68,250000,0.008055353523419658,0.007806864594655763,0.010285546156955615,135.46113907978003,143.9423997290474,123.64619498244305,180,no
3,18,12,7,113 91 74 62 52 45 39 34,250000,0.00856982098665366,0.008317718430970534,0.010947342261580667,150.49922456670203,159.90513473366414,138.03611442814065,151,no
3,18,12,8,226 181 148 124 105 90 78 68,250000,0.008055353523419658,0.007806864594655763,0.010285546156955615,135.46113907978003,143.9423997290474,123.64619498244305,164,no
3,18,14,7,113 91 74 62 52 45 39 34,250000,0.00856982098665366,0.008317718430970534,0.010947342261580667,150.49922456670203,159.90513473366414,138.03611442814065,137,no
3,18,14,8,226 181 148 124 105 90 78 68,250000,0.008055353523419658,0.007806864594655763,0.010285546156955615,135.46113907978003,143.9423997290474,123.64619498244305,148,no
3,18,16,7,113 91 74 62 53 45 39 34,250000,0.008720259624949598,0.00846290256331976,0.011127029927516012,154.8966048966636,164.4417275256148,141.94319550662473,123,no
3,18,16,8,226 181 149 124 105 90 78 68,250000,0.008227207417694882,0.008006034661557452,0.01050131793417871,140.48449573119143,150.16590001973418,128.33787943207344,132,no
3,18,18,7,114 91 75 62 53 45 39 34,250000,0.009728790160270562,0.00970376366297676,0.01223803093870106,184.3763475240988,203.21512121147006,166.1005076202993,109,no
3,18,18,8,228 183 150 125 106 90 78 69,250000,0.009409258808846773,0.009180432303520692,0.011987776722173361,175.0363209493238,186.86249896071786,160.65904613146205,116,no
3,18,20,7,117 94 76 64 54 46 40 35,250000,0.018665568717325314,0.018007987062581186,0.023960226481144726,445.60188562494716,462.69857444983586,420.98482682923157,95,no
3,18,20,8,235 187 153 127 108 92 80 69,250000,0.018418338270495563,0.01791987009735135,0.023608902880660032,438.3752428144869,459.9451689444141,413.3457393897377,100,no
3,20,8,7,111 90 74 62 52 45 39 34,250000,0.03121460537073868,0.030441361473289106,0.03981350130959364,812.4151429420816,851.2062978390819,765.6942413114052,155,no
3,20,8,8,222 179 147 123 105 90 78 69,250000,0.031013013995357556,0.03020301052779783,0.03954773691098274,806.5225480686356,843.7585061019698,759.9155305259861,172,no
3,20,10,7,111 90 74 62 52 45 39 34,250000,0.03121460537073868,0.030441361473289106,0.03981350130959364,812.4151429420816,851.2062978390819,765.6942413114052,141,no
3,20,10,8,222 179 147 123 105 90 78 69,250000,0.031013013995357556,0.03020301052779783,0.03954773691098274,806.5225480686356,843.7585061019698,759.9155305259861,156,no
3,20,12,7,111 90 74 62 52 45 39 34,250000,0.03121460537073868,0.030441361473289106,0.03981350130959364,812.4151429420816,851.2062978390819,765.6942413114052,127,no
3,20,12,8,222 179 147 123 105 90 78 69,250000,0.031013013995357556,0.03020301052779783,0.03954773691098274,806.5225480686356,843.7585061019698,759.9155305259861,140,no
3,20,14,7,111 90 74 62 52 45 39 34,250000,0.03121460537073868,0.030441361473289106,0.03981350130959364,812.4151429420816,851.2062978390819,765.6942413114052,113,no
3,20,14,8,222 179 147 123 105 90 78 69,250000,0.031013013995357556,0.03020301052779783,0.03954773691098274,806.5225480686356,843.7585061019698,759.9155305259861,124,no
3,20,16,7,111 90 74 62 52 45 39 34,250000,0.031415309635587904,0.030740310846195086,0.040025682319020386,818.2818072271652,860.5476187419833,770.3078490558744,99,no
3,20,16,8,223 180 148 124 105 90 78 69,250000,0.031156396403253316,0.030290292213646406,0.03977412420477987,810.7136720198046,846.4858114932885,764.8380359600667,108,no
3,20,18,7,112 90 74 62 53 45 39 35,250000,0.03219949245944941,0.03148998729663212,0.04096387311622246,841.203778363057,883.9728837920719,790.7076215871459,85,no
3,20,18,8,224 181 148 124 105 91 79 69,250000,0.03180879820790939,0.030993168794711486,0.04062597087068984,829.7836323406534,868.4487132215622,783.3603645396153,92,no
3,20,20,7,114 92 76 64 54 46 40 35,250000,0.0361058153789499,0.035459780458008815,0.046694389316983324,955.3871275562242,1008.0176726407369,915.3104500639522,71,no
3,20,20,8,228 184 152 127 107 92 79 70,250000,0.03607407678778877,0.03566245245526985,0.04658493714470553,954.4593961033637,1014.3505983332843,912.9305509813994,76,no
