1.2695312500 1.7456054688 1.7167968750 1.7431640625 1.7456054688 1.7429199219 0.9232954545 0.9296875000 0.9156250000 0.9232954545 0.9228497164
1.2714843750 1.7482910156 1.7197265625 1.7456054688 1.7482910156 1.7457275391 0.9247159091 0.9309895833 0.9171875000 0.9247159091 0.9242084121
1.2734375000 1.7509765625 1.7226562500 1.7480468750 1.7509765625 1.7485351562 0.9261363636 0.9322916667 0.9187500000 0.9261363636 0.9255671078
1.2753906250 1.7536621094 1.7255859375 1.7504882812 1.7536621094 1.7513427734 0.9275568182 0.9335937500 0.9203125000 0.9275568182 0.9269258034
1.2773437500 1.7563476562 1.7285156250 1.7529296875 1.7563476562 1.7541503906 0.9289772727 0.9348958333 0.9218750000 0.9289772727 0.9282844991
1.2792968750 1.7590332031 1.7314453125 1.7553710938 1.7590332031 1.7569580078 0.9303977273 0.9361979167 0.9234375000 0.9303977273 0.9296431947
1.2812500000 1.7617187500 1.7343750000 1.7578125000 1.7617187500 1.7597656250 0.9318181818 0.9375000000 0.9250000000 0.9318181818 0.9310018904
1.2832031250 1.7644042969 1.7373046875 1.7602539062 1.7644042969 1.7625732422 0.9332386364 0.9388020833 0.9265625000 0.9332386364 0.9323605860
1.2851562500 1.7670898438 1.7402343750 1.7626953125 1.7670898438 1.7653808594 0.9346590909 0.9401041667 0.9281250000 0.9346590909 0.9337192817
1.2871093750 1.7697753906 1.7431640625 1.7651367188 1.7697753906 1.7681884766 0.9360795455 0.9414062500 0.9296875000 0.9360795455 0.9350779773
1.2890625000 1.7724609375 1.7460937500 1.7675781250 1.7724609375 1.7709960938 0.9375000000 0.9427083333 0.9312500000 0.9375000000 0.9364366730
1.2910156250 1.7751464844 1.7490234375 1.7700195312 1.7751464844 1.7738037109 0.9389204545 0.9440104167 0.9328125000 0.9389204545 0.9377953686
1.2929687500 1.7778320312 1.7519531250 1.7724609375 1.7778320312 1.7766113281 0.9403409091 0.9453125000 0.9343750000 0.9403409091 0.9391540643
1.2949218750 1.7805175781 1.7548828125 1.7749023438 1.7805175781 1.7794189453 0.9417613636 0.9466145833 0.9359375000 0.9417613636 0.9405127599
1.2968750000 1.7832031250 1.7578125000 1.7773437500 1.7832031250 1.7822265625 0.9431818182 0.9479166667 0.9375000000 0.9431818182 0.9418714556
1.2988281250 1.7858886719 1.7607421875 1.7797851562 1.7858886719 1.7850341797 0.9446022727 0.9492187500 0.9390625000 0.9446022727 0.9432301512
1.3007812500 1.7885742188 1.7636718750 1.7822265625 1.7885742188 1.7878417969 0.9460227273 0.9505208333 0.9406250000 0.9460227273 0.9445888469
1.3027343750 1.7912597656 1.7666015625 1.7846679688 1.7912597656 1.7906494141 0.9474431818 0.9518229167 0.9421875000 0.9474431818 0.9459475425
1.3046875000 1.7939453125 1.7695312500 1.7871093750 1.7939453125 1.7934570312 0.9488636364 0.9531250000 0.9437500000 0.9488636364 0.9473062382
1.3066406250 1.7966308594 1.7724609375 1.7895507812 1.7966308594 1.7962646484 0.9502840909 0.9544270833 0.9453125000 0.9502840909 0.9486649338
1.3085937500 1.7993164062 1.7753906250 1.7919921875 1.7993164062 1.7990722656 0.9517045455 0.9557291667 0.9468750000 0.9517045455 0.9500236295
1.3105468750 1.8020019531 1.7783203125 1.7944335938 1.8020019531 1.8018798828 0.9531250000 0.9570312500 0.9484375000 0.9531250000 0.9513823251
1.3125000000 1.8046875000 1.7812500000 1.7968750000 1.8046875000 1.8046875000 0.9545454545 0.9583333333 0.9500000000 0.9545454545 0.9527410208
1.3144531250 1.8073730469 1.7841796875 1.7993164062 1.8073730469 1.8074951172 0.9559659091 0.9596354167 0.9515625000 0.9559659091 0.9540997164
1.3164062500 1.8100585938 1.7871093750 1.8017578125 1.8100585938 1.8103027344 0.9573863636 0.9609375000 0.9531250000 0.9573863636 0.9554584121
1.3183593750 1.8127441406 1.7900390625 1.8041992188 1.8127441406 1.8131103516 0.9588068182 0.9622395833 0.9546875000 0.9588068182 0.9568171078
1.3203125000 1.8154296875 1.7929687500 1.8066406250 1.8154296875 1.8159179688 0.9602272727 0.9635416667 0.9562500000 0.9602272727 0.9581758034
1.3222656250 1.8181152344 1.7958984375 1.8090820312 1.8181152344 1.8187255859 0.9616477273 0.9648437500 0.9578125000 0.9616477273 0.9595344991
1.3242187500 1.8208007812 1.7988281250 1.8115234375 1.8208007812 1.8215332031 0.9630681818 0.9661458333 0.9593750000 0.9630681818 0.9608931947
1.3261718750 1.8234863281 1.8017578125 1.8139648438 1.8234863281 1.8243408203 0.9644886364 0.9674479167 0.9609375000 0.9644886364 0.9622518904
1.3281250000 1.8261718750 1.8046875000 1.8164062500 1.8261718750 1.8271484375 0.9659090909 0.9687500000 0.9625000000 0.9659090909 0.9636105860
1.3300781250 1.8288574219 1.8076171875 1.8188476562 1.8288574219 1.8299560547 0.9673295455 0.9700520833 0.9640625000 0.9673295455 0.9649692817
1.3320312500 1.8315429688 1.8105468750 1.8212890625 1.8315429688 1.8327636719 0.9687500000 0.9713541667 0.9656250000 0.9687500000 0.9663279773
1.3339843750 1.8342285156 1.8134765625 1.8237304688 1.8342285156 1.8355712891 0.9701704545 0.9726562500 0.9671875000 0.9701704545 0.9676866730
1.3359375000 1.8369140625 1.8164062500 1.8261718750 1.8369140625 1.8383789062 0.9715909091 0.9739583333 0.9687500000 0.9715909091 0.9690453686
1.3378906250 1.8395996094 1.8193359375 1.8286132812 1.8395996094 1.8411865234 0.9730113636 0.9752604167 0.9703125000 0.9730113636 0.9704040643
1.3398437500 1.8422851562 1.8222656250 1.8310546875 1.8422851562 1.8439941406 0.9744318182 0.9765625000 0.9718750000 0.9744318182 0.9717627599
