level,dx,dy,w,b,input_bits,objective,coefficients,mae,mred,rmse,max_relative,p99_relative,cost_proxy
0,19,18,17,8,23,mse,120,0.0450259615546056,0.04603738804315278,0.056796229148957655,0.30422563225392896,0.21368826204750038,118
0,19,18,17,8,23,mred,117,0.0419255422823327,0.04237898373986569,0.06135788584146835,0.32161999144758074,0.2333460554963129,118
0,19,18,18,6,23,mse,30,0.044143029103221966,0.045275996259311294,0.05672494844147912,0.3178682669156166,0.22533384988322994,96
0,19,18,18,6,23,mred,29,0.04487340086040563,0.04516331111704646,0.0671052225286008,0.3406059913517627,0.2511560548871223,96
0,19,18,18,7,23,mse,60,0.044143029103221966,0.045275996259311294,0.05672494844147912,0.3178682669156166,0.22533384988322994,103
0,19,18,18,7,23,mred,59,0.04182486467332167,0.04263704755749417,0.05948387480195599,0.3292371291336897,0.2382449523851761,103
0,19,18,18,8,23,mse,120,0.044143029103221966,0.045275996259311294,0.05672494844147912,0.3178682669156166,0.22533384988322994,110
0,19,18,18,8,23,mred,118,0.04182486467332167,0.04263704755749417,0.05948387480195599,0.3292371291336897,0.2382449523851761,110
0,19,18,19,6,23,mse,30,0.04325952859546856,0.04462315863207218,0.05767648000245515,0.3451535362389919,0.23301494216834745,90
0,19,18,19,7,23,mse,60,0.04325952859546856,0.04462315863207218,0.05767648000245515,0.3451535362389919,0.23301494216834745,96
0,19,18,19,7,23,mred,59,0.04300360790900469,0.044055922506671244,0.06239007386550727,0.35606764396834206,0.24579802646554166,96
0,19,18,19,8,23,mse,121,0.04502415655066455,0.04646399938438041,0.05728896168499274,0.3396964823743169,0.22662340001975034,102
0,19,18,19,8,23,mred,119,0.042521385751888297,0.04375429092649698,0.059414434897084596,0.350610590103667,0.23940648431694456,102
0,19,19,17,6,23,mse,30,0.049328478615987235,0.05007018536069967,0.05975529308278568,0.268422652004487,0.1933761472822312,96
0,19,19,17,6,23,mred,29,0.04282590617193767,0.04273143817927025,0.06216709383925183,0.29280856360433744,0.2202636090394902,96
0,19,19,17,7,23,mse,59,0.04403956747242947,0.04446571938924024,0.05819959397964612,0.2806156078044122,0.2068198781608607,104
0,19,19,17,7,23,mred,58,0.04282590617193767,0.04273143817927025,0.06216709383925183,0.29280856360433744,0.2202636090394902,104
0,19,19,17,8,23,mse,118,0.04403956747242947,0.04446571938924024,0.05819959397964612,0.2806156078044122,0.2068198781608607,112
0,19,19,17,8,23,mred,116,0.04282590617193767,0.04273143817927025,0.06216709383925183,0.29280856360433744,0.2202636090394902,112
0,19,19,18,6,23,mse,30,0.049328478615987235,0.05007018536069967,0.05975529308278568,0.268422652004487,0.1933761472822312,90
0,19,19,18,6,23,mred,29,0.04282590617193767,0.04273143817927025,0.06216709383925183,0.29280856360433744,0.2202636090394902,90
0,19,19,18,7,23,mse,59,0.04403956747242947,0.04446571938924024,0.05819959397964612,0.2806156078044122,0.2068198781608607,97
0,19,19,18,7,23,mred,58,0.04282590617193767,0.04273143817927025,0.06216709383925183,0.29280856360433744,0.2202636090394902,97
0,19,19,18,8,23,mse,118,0.04403956747242947,0.04446571938924024,0.05819959397964612,0.2806156078044122,0.2068198781608607,104
0,19,19,18,8,23,mred,116,0.04282590617193767,0.04273143817927025,0.06216709383925183,0.29280856360433744,0.2202636090394902,104
0,19,19,19,6,23,mse,30,0.0471253751965712,0.04801477508417993,0.05881239682417292,0.29551810933765416,0.20411417577473617,84
0,19,19,19,6,23,mred,29,0.04440914905098481,0.044492374358658195,0.06518975747136303,0.319000839026399,0.23064370324891162,84
0,19,19,19,7,23,mse,60,0.0471253751965712,0.04801477508417993,0.05881239682417292,0.29551810933765416,0.20411417577473617,90
0,19,19,19,7,23,mred,59,0.04338963761611701,0.04396347481720368,0.05939716256909627,0.3072594741820266,0.2173789395118239,90
0,19,19,19,8,23,mse,119,0.04475911781431316,0.0455176980053195,0.058411393482987045,0.30138879175984035,0.21074655764328004,96
0,19,19,19,8,23,mred,117,0.043204149641611025,0.04355395934532823,0.06170327477622169,0.3131301566042128,0.22401132138036775,96
1,19,19,19,5,23,mse,21 11,0.028464336179913126,0.028486794690910033,0.034448365481133045,0.09894394994039882,0.07737061838573732,66
1,19,19,19,6,23,mse,42 21,0.022041957821755505,0.021572921482270434,0.028324360966917705,0.09894394994039882,0.07063205668912867,72
1,19,19,20,5,23,mse,21 11,0.028169287329150968,0.027599932794304616,0.03559910627216142,0.13477151728561404,0.08585717550227286,61
1,19,19,20,6,23,mse,42 22,0.028169287329150968,0.027599932794304616,0.03559910627216142,0.13477151728561404,0.08585717550227286,66
1,19,19,20,6,23,mred,43 22,0.028128978373586293,0.027249797421734084,0.03562711698790296,0.11417083912574771,0.07967678759979469,66
1,19,19,21,5,23,mse,22 11,0.03670889674323312,0.036136851913528445,0.04679309228034607,0.1589432645311016,0.12017010162027153,56
1,19,19,21,6,23,mse,44 22,0.03670889674323312,0.036136851913528445,0.04679309228034607,0.1589432645311016,0.12017010162027153,60
1,19,20,19,5,23,mse,20 10,0.03937703810389437,0.03869484032882516,0.048675947015908334,0.1314257477901174,0.10158194823213361,60
1,19,20,19,6,23,mse,41 21,0.028011843606523534,0.026357256204124088,0.036687995008036565,0.1025829576608229,0.0812189131185639,66
1,19,20,20,5,23,mse,21 11,0.03956752011266336,0.03894927272504522,0.04890132306548064,0.13477151728561404,0.1081323766971704,55
1,19,20,20,6,23,mse,42 21,0.03182513327093057,0.03028650157369656,0.04180308299487661,0.13477151728561404,0.09876774198275633,60
1,19,20,21,5,23,mse,21 11,0.0442589761119765,0.04267976033378867,0.056979139177699624,0.18258474190407478,0.13837934528086257,50
1,19,20,21,5,23,mred,22 11,0.04383812249703206,0.041742625166737754,0.057450331246555526,0.1801989774651697,0.13180021576092113,50
1,19,20,21,6,23,mse,43 22,0.04160012968802145,0.04029555434701195,0.053433841814093434,0.1631224738541718,0.12326322017241174,54
1,19,21,19,5,23,mse,19 10,0.05046482636734182,0.04618056643050056,0.066512982776578,0.16425278273976648,0.1334249042426086,54
1,19,21,19,6,23,mse,39 20,0.0491405496066582,0.045841655830501815,0.06284208098127829,0.17876347990156644,0.12695812845199864,60
1,19,21,20,5,23,mse,20 10,0.051769567691276726,0.04873271130218411,0.06612830687119575,0.1677691638717065,0.1409302169614489,49
1,19,21,20,6,23,mse,40 20,0.051769567691276726,0.04873271130218411,0.06612830687119575,0.1677691638717065,0.1409302169614489,54
1,19,21,20,6,23,mred,39 20,0.051707170514835074,0.04808077762256936,0.06669990384723086,0.1672640818355519,0.13270530816770468,54
1,19,21,21,5,23,mse,20 10,0.05985207774386858,0.057205734295224575,0.0759672281766039,0.20733338757184724,0.1603194602536239,44
1,19,21,21,6,23,mse,41 21,0.05516897442230983,0.05254641554639684,0.0706784002027683,0.1924715158550181,0.15460168322658388,48
1,20,19,19,5,23,mse,21 11,0.030746622850700338,0.030281600236911684,0.039151854051600606,0.1489263908222414,0.09897331707921847,60
1,20,19,19,6,23,mse,43 22,0.029570613459992963,0.029154738954061864,0.03720822209902197,0.1286627334608662,0.08687712668196522,66
1,20,19,20,5,23,mse,22 11,0.031915876874176505,0.031293964515637415,0.040798236544512805,0.14366020580426883,0.10004232245488441,55
1,20,19,20,6,23,mse,43 22,0.031217694642555086,0.03112334027768282,0.039731991595228874,0.1631224738541718,0.10559762159056851,60
1,20,19,21,5,23,mse,22 11,0.04656059333649813,0.04693559322312938,0.05943557531132138,0.20746584542176977,0.16170954060205944,50
1,20,19,21,5,23,mred,23 11,0.047601529133620576,0.046773257536484064,0.06070522099545383,0.19060334775072774,0.14646908004428963,50
1,20,19,21,6,23,mse,45 22,0.045065606605202126,0.04529707869629561,0.05679575737609627,0.19060334775072774,0.1486900833124288,54
1,20,19,21,6,23,mred,45 23,0.04528991355822136,0.044543169443926695,0.057100461402115395,0.18945370554499183,0.14060912363091277,54
1,20,20,19,5,23,mse,21 11,0.03907476672639347,0.03836994369681067,0.048993360696495895,0.13149628827307946,0.10837571453862117,54
1,20,20,19,6,23,mse,42 21,0.03435654365279189,0.03312753991548602,0.044385346566242614,0.13149628827307946,0.10042872148049337,60
1,20,20,19,6,23,mred,41 21,0.03430420762294697,0.03305940655299558,0.04444320641901595,0.15217494807610138,0.10245879764706459,60
1,20,20,21,5,23,mse,22 11,0.044872155510605694,0.043082082036322744,0.05815407157510705,0.1801989774651697,0.13450685518194166,44
1,20,20,21,6,23,mse,44 22,0.044872155510605694,0.043082082036322744,0.05815407157510705,0.1801989774651697,0.13450685518194166,48
1,20,21,19,5,23,mse,20 10,0.053582966379767415,0.050741975290787486,0.06844529202836888,0.2089881845144271,0.14595110955444002,48
1,20,21,19,6,23,mse,40 21,0.05347725704420828,0.051279365111540576,0.06819614675355821,0.2089881845144271,0.14796597545981702,54
1,20,21,19,6,23,mred,39 20,0.05334821885313938,0.04989029708247274,0.06889256801779889,0.17876347990156644,0.13935147362545464,54
1,20,21,20,5,23,mse,20 10,0.05555354219405692,0.05286509360497969,0.06999413754899503,0.17296484947612595,0.1464995684299712,43
1,20,21,20,6,23,mse,40 21,0.0521445510550165,0.04931236210201527,0.06664732567518432,0.17296484947612595,0.1401338941690226,48
1,20,21,21,5,23,mse,21 11,0.06432522294682061,0.06254542327743746,0.08072496523970997,0.22155618697343316,0.1797814241469512,38
1,20,21,21,6,23,mse,41 21,0.05913472052903951,0.05659692052646575,0.07548601402799908,0.21749751142741147,0.169349456954928,42
1,21,19,19,5,23,mse,22 11,0.05117705214216109,0.05149965004849465,0.0627723925526015,0.20746584542176977,0.16728759003642296,54
1,21,19,19,6,23,mse,45 23,0.0494296344584963,0.04929450603036708,0.061015098025739116,0.18945370554499183,0.14010286258009658,60
1,21,19,20,5,23,mse,23 11,0.05496362493477111,0.05550153950034037,0.06743943724428471,0.22183403963702822,0.17216100203833692,49
1,21,19,20,6,23,mse,45 23,0.049646328652839536,0.0496537216851674,0.0614605074612723,0.21709934148095303,0.15845612432819287,54
1,21,19,21,5,23,mse,23 12,0.05996474060797525,0.05921602247549605,0.0754954489027464,0.23933182106391146,0.1826135304501724,44
1,21,19,21,5,23,mred,24 12,0.06005396866412384,0.05858947331618175,0.07620532295291486,0.2062592915449511,0.168065327027682,44
1,21,19,21,6,23,mse,47 23,0.057999593413266146,0.05770220397173212,0.07255601494672108,0.22279555630443126,0.18139466423026454,48
1,21,19,21,6,23,mred,47 24,0.058433273371439505,0.057650695933541315,0.07350686729795788,0.22279555630443126,0.17220104521158905,48
1,21,20,19,5,23,mse,22 11,0.05242473650100861,0.05155985983048314,0.06535878484166843,0.18941045795523773,0.1527700101110572,48
1,21,20,19,6,23,mse,43 22,0.05114976717961901,0.050538421659387385,0.06361530089914554,0.20513835919802315,0.15109223150232157,54
1,21,20,20,5,23,mse,22 11,0.053343578167853664,0.05334628686274796,0.06636988904368278,0.2344971338924874,0.18437540337545918,43
1,21,20,20,6,23,mse,44 22,0.053343578167853664,0.05334628686274796,0.06636988904368278,0.2344971338924874,0.18437540337545918,48
1,21,20,21,5,23,mse,23 11,0.05938285277771116,0.05916611405745196,0.07433761835003695,0.22352965816305753,0.18333670687412348,38
1,21,20,21,6,23,mse,46 23,0.05798959822760577,0.05700457539055095,0.07286006096329853,0.22352965816305753,0.16656076158176247,42
1,21,21,19,5,23,mse,20 11,0.06659428594967409,0.06453625303109861,0.0846435568539997,0.23181971508447735,0.1825895270838532,42
1,21,21,19,6,23,mse,41 21,0.06266411008132744,0.060437252793245404,0.0800230034138402,0.2392128891272878,0.17593890769502646,48
1,21,21,20,5,23,mse,21 11,0.06440548001484137,0.06274053686235098,0.08200835951496714,0.22615762206529183,0.18469028107158267,37
1,21,21,20,6,23,mse,41 21,0.06407698105968125,0.06154605503567896,0.08156569855880598,0.21749751142741147,0.17929810506898278,42
1,21,21,21,5,23,mse,21 11,0.06666874128088306,0.06369672341206054,0.08541346974775471,0.22155618697343316,0.18339334923113118,32
1,21,21,21,6,23,mse,43 22,0.06498156063586685,0.06302336980520182,0.08315187534370153,0.2506408580918482,0.18786460276494923,36
2,19,19,19,5,23,mse,26 17 12 9,0.023247986501753654,0.02352055562968256,0.028597837525306702,0.08959263360558381,0.07137960756091807,54
2,19,19,19,6,23,mse,51 34 25 18,0.021230765548458163,0.021403391005736128,0.026087155826199804,0.0998217330485446,0.06769915884420882,60
2,19,19,20,5,23,mse,26 17 12 9,0.030718755149798316,0.03164614626402704,0.03676504800977878,0.1121378191840988,0.08895143317037485,49
2,19,19,20,6,23,mse,52 35 25 19,0.0240030802169824,0.02331326026821082,0.03042951688016637,0.09026133442373854,0.06859278817086378,54
2,19,19,21,5,23,mse,27 18 13 9,0.04229919915681261,0.042647457078865594,0.05146945209086691,0.16430216906516149,0.12604746905224498,44
2,19,19,21,6,23,mse,54 36 26 19,0.03735030385583413,0.035974042828134885,0.04765482339937464,0.14993794740008887,0.11459603676465016,48
2,19,20,19,5,23,mse,25 17 12 9,0.02689883099375203,0.02537502283669701,0.034689145601010135,0.09186416822004558,0.07379275274824615,48
2,19,20,19,6,23,mse,50 33 24 18,0.02688185246227416,0.025336553580190616,0.034579135922821344,0.0941428904632959,0.07235066603389231,54
2,19,20,20,5,23,mse,25 17 12 9,0.03157389868327991,0.030489451918461134,0.040549681477746555,0.1252512830997486,0.0961890020688815,43
2,19,20,20,6,23,mse,51 34 24 18,0.030876041227599703,0.02997652517844807,0.03939185076141789,0.1121378191840988,0.09051141071617488,48
2,19,20,21,5,23,mse,26 18 13 9,0.04570459194921257,0.044778753690100134,0.05805486013549216,0.17296484947612595,0.13552768452835007,38
2,19,20,21,6,23,mse,52 35 25 19,0.04142160067513262,0.04010064396839025,0.05376304930539841,0.17296484947612595,0.1307547858188925,42
2,19,20,21,6,23,mred,53 35 25 19,0.04147430959110431,0.04003211198688604,0.05376346075801376,0.15706032735066683,0.12448535578953157,42
2,20,19,19,5,23,mse,26 17 13 9,0.03596769161316757,0.03707940493175146,0.043275096287141615,0.1421502785888654,0.11106297712055892,48
2,20,19,19,6,23,mse,52 35 25 19,0.026368177182397763,0.026103349620406727,0.032909122380761005,0.12729053005289728,0.0801708782331478,54
2,20,19,20,5,23,mse,27 18 13 9,0.035896733093437966,0.03674233935648667,0.04364832245429628,0.1510916796040308,0.11271715003960729,43
2,20,19,20,6,23,mse,53 35 25 19,0.03042376744258319,0.0301396973615298,0.03832124363046784,0.1331657684300607,0.09677708513552334,48
2,20,19,20,6,23,mred,54 36 25 19,0.03059079823708759,0.030036110529559328,0.03853196930231792,0.1140937371199501,0.09164665615986282,48
2,20,19,21,5,23,mse,28 18 13 10,0.04501922048258989,0.044241384144515,0.056450558229021175,0.18945370554499183,0.13983651940911448,38
2,20,19,21,6,23,mse,56 37 26 19,0.0423322439330025,0.041422500678475555,0.05377440730061399,0.16693853069901937,0.13024469143329945,42
2,20,20,19,5,23,mse,25 17 12 9,0.03485696628023604,0.033923742437893575,0.044250742372526616,0.1252512830997486,0.10008681003817388,42
2,20,20,19,6,23,mse,51 34 25 18,0.03355258055718896,0.032792559071652454,0.04240734795594559,0.12456329459165676,0.09588066760438584,48
2,20,20,21,5,23,mse,27 18 13 9,0.0457287236054788,0.04466397686614003,0.05796892438543262,0.16430216906516149,0.13076755384007413,32
2,20,20,21,6,23,mse,54 36 25 19,0.04512376124755241,0.04367535754571143,0.057583249221287186,0.17315415464528677,0.1315937255590675,36
2,20,20,21,6,23,mred,54 36 26 19,0.04521519989273333,0.04329802626799967,0.057736869693425154,0.15299807186125802,0.12599774197947738,36
3,17,17,19,5,23,mse,29 23 19 16 13 11 10 9,0.020168011148487375,0.0211161927041092,0.02367153021752667,0.06111462238286192,0.05545836039243404,66
3,17,17,19,6,23,mse,58 46 38 31 27 23 20 17,0.013260053722343321,0.013130818297076803,0.015995844428272208,0.046563169086108434,0.035197999155332345,72
3,17,17,20,5,23,mse,29 23 19 16 13 12 10 9,0.02664002941422148,0.026552811603462623,0.03256549870272051,0.09674405492368167,0.07386870154569909,61
3,17,17,20,5,23,mred,30 24 19 16 13 12 10 9,0.026869394246241116,0.02632682379413416,0.03336419542543369,0.0850331486925952,0.06861002808982936,61
3,17,17,20,6,23,mse,59 47 38 32 27 23 20 17,0.018783776536329143,0.018595338023123117,0.023522879983590022,0.07710805611767475,0.06027734820463038,66
3,17,17,21,5,23,mse,31 24 20 16 14 12 10 9,0.036674435344380085,0.035379653349716524,0.04720976564623914,0.1621973842770381,0.11772518295354635,56
3,17,17,21,6,23,mse,61 49 39 33 28 24 20 18,0.0358521601170348,0.03476162945858173,0.04564872634709215,0.14474316311614302,0.11913874340765421,60
3,17,18,19,5,23,mse,29 23 19 16 13 11 10 9,0.022140113966635525,0.022716302972364225,0.026116727874141,0.06860932863450778,0.06067786742717324,60
3,17,18,19,6,23,mse,57 46 37 31 26 23 20 17,0.014643716868638607,0.014597577096017025,0.017895704881415467,0.051156689839658286,0.04203364586194906,66
3,17,18,19,6,23,mred,57 46 38 31 26 23 20 17,0.014615494928441192,0.014469565404813776,0.01793065745264936,0.051156689839658286,0.04021799145229547,66
3,17,18,20,5,23,mse,29 23 19 16 13 11 10 9,0.026236746223964436,0.026544111109542922,0.03152260193264822,0.09674405492368167,0.07452149818829533,55
3,17,18,20,6,23,mse,58 47 38 32 27 23 20 17,0.019606923501140246,0.019041276617488615,0.025121162765956263,0.08697038794824359,0.061916745303464804,60
3,17,18,20,6,23,mred,59 47 38 32 27 23 20 17,0.019652053410376322,0.018989758147322126,0.025289551599453994,0.07710805611767475,0.057264279657218004,60
3,17,18,21,5,23,mse,30 24 20 16 14 12 10 9,0.036835979930279206,0.03561243645724234,0.04729335839025807,0.1621973842770381,0.1233216710698821,50
3,17,18,21,5,23,mred,31 24 20 16 14 12 10 9,0.037058987769865416,0.03554594743898977,0.04790177607707754,0.1621973842770381,0.11205694633862405,50
3,17,18,21,6,23,mse,61 48 39 33 28 23 20 18,0.035829425612256695,0.034763301952239756,0.0459764194752497,0.1621973842770381,0.1169232102176023,54
3,17,19,19,5,23,mse,28 23 19 15 13 11 10 9,0.026441317916572227,0.02679466234791853,0.03195521854705092,0.08672135115373672,0.07392891243353256,54
3,17,19,19,6,23,mse,56 45 37 31 26 22 19 17,0.016497765503555736,0.016218538513440413,0.020911289999749103,0.06634130757051483,0.04955628627141732,60
3,17,19,20,5,23,mse,29 23 19 16 13 11 10 9,0.02782508683632452,0.02788840697195035,0.03363284957857449,0.08972776870186229,0.07545795757107991,49
3,17,19,20,6,23,mse,58 46 38 31 27 23 20 17,0.02195185913002249,0.021084242869087815,0.028285626409695827,0.08697038794824359,0.06228354183505051,54
3,17,19,20,6,23,mred,57 46 38 31 27 23 20 17,0.021826268883258997,0.021065121330661938,0.02831677839950623,0.1027122778112049,0.0665752427455323,54
3,17,19,21,5,23,mse,30 24 19 16 14 12 10 9,0.0382921924010631,0.037128450993382175,0.04890589132493858,0.15760117976287052,0.11941646264555451,44
3,17,19,21,6,23,mse,60 48 39 32 27 23 20 18,0.036367705003930384,0.035380724871049346,0.04643331261183041,0.15760117976287052,0.11231442837639866,48
3,18,17,19,5,23,mse,29 23 19 16 13 11 10 9,0.020336706102169907,0.021297895518666888,0.024258548225159743,0.0792443074131501,0.058305811686134947,60
3,18,17,19,6,23,mse,58 46 38 32 27 23 20 17,0.013264163981474937,0.013195134681042477,0.01632577691452413,0.057852711989706526,0.03982436322211671,66
3,18,17,20,5,23,mse,30 24 19 16 14 12 10 9,0.02542542902319283,0.024660754013762182,0.03186661926750438,0.08830821349721381,0.06583763325152561,55
3,18,17,20,6,23,mse,59 47 38 32 27 23 20 17,0.02008398854777654,0.020269710586413844,0.025062913774776086,0.08830821349721381,0.0669765267575155,60
3,18,17,20,6,23,mred,59 47 39 32 27 23 20 18,0.02024153682855119,0.019838701678282444,0.02534090124274207,0.08655143270018496,0.060125162958639615,60
3,18,17,21,5,23,mse,31 24 20 16 14 12 10 9,0.037106032837636374,0.03606657670127568,0.04766548421613321,0.17060008371271845,0.1224625348489194,50
3,18,17,21,6,23,mse,62 49 40 33 28 24 20 18,0.036167612243741015,0.03503651729366228,0.04593535129789538,0.15332091879006676,0.11179594840661809,54
3,18,17,21,6,23,mred,62 49 40 33 28 24 21 18,0.03607195397227195,0.03466849406540476,0.045962712024319965,0.15332091879006676,0.10983983082911994,54
3,18,18,19,5,23,mse,29 23 19 16 13 11 10 9,0.021165307393544774,0.021906553854378168,0.025252983747315265,0.06860932863450778,0.06079363083421683,54
3,18,18,19,6,23,mse,58 46 38 31 27 23 20 17,0.014496870928089862,0.014247167020076279,0.01802069004175535,0.061696473083041437,0.04034816851054264,60
3,18,18,21,5,23,mse,31 24 20 16 14 12 10 9,0.03690105815548103,0.03571373135322193,0.047299026191829095,0.1621973842770381,0.11489964932462095,44
3,18,18,21,6,23,mse,61 49 39 33 28 24 20 18,0.03612265194669043,0.03508320679047885,0.04581473203108694,0.14474316311614302,0.11368760905754079,48
3,18,18,21,6,23,mred,61 48 39 33 28 24 20 18,0.035965014742109905,0.03501422700107408,0.04584696513007406,0.1621973842770381,0.11767819922891004,48
3,18,19,19,5,23,mse,28 23 19 15 13 11 10 9,0.026440873426404877,0.02664401762690368,0.03190270462369827,0.08672135115373672,0.07324263480895674,48
3,18,19,19,5,23,mred,28 23 19 16 13 11 10 9,0.026337032233194294,0.02642317149831439,0.031969405544881174,0.08672135115373672,0.07308165436599724,48
3,18,19,19,6,23,mse,57 45 37 31 26 23 20 17,0.01755557028559538,0.017127574941738263,0.02216102498470002,0.06283560589172056,0.050313080534460985,54
3,18,19,20,5,23,mse,29 23 19 16 13 11 10 9,0.028083137048813794,0.028199366891721662,0.033951408964108816,0.10032218165605174,0.07818488591331262,43
3,18,19,20,6,23,mse,58 46 38 31 27 23 20 17,0.02177780383069371,0.02116071309894776,0.02803608722206515,0.09178329803676064,0.0667392345462778,48
3,18,19,21,5,23,mse,30 24 19 16 14 12 10 9,0.037975324793585466,0.03695399265483514,0.048654059641162595,0.15760117976287052,0.12215084284099816,38
3,18,19,21,6,23,mse,60 48 39 32 28 23 20 18,0.03682386845753872,0.035871570881930576,0.04718026026015112,0.15760117976287052,0.11902741859967732,42
3,19,17,19,5,23,mse,29 23 19 16 14 12 10 9,0.023426329166986684,0.02346527857036204,0.028728072185544032,0.08323548469499065,0.06361539639091633,54
3,19,17,19,6,23,mse,59 47 38 32 27 23 20 17,0.016263152585360506,0.016638077731915297,0.02029369370241222,0.0787937980553721,0.05653267559304834,60
3,19,17,19,6,23,mred,59 47 38 32 27 23 20 18,0.016370163089674115,0.016497087381955426,0.020608866761167417,0.0633058213187948,0.05332248810734312,60
3,19,17,20,5,23,mse,30 24 19 16 14 12 10 9,0.024849422256651668,0.024403299031050044,0.03124864725518637,0.10655231502993706,0.07825095296328843,49
3,19,17,20,5,23,mred,30 24 20 16 14 12 10 9,0.0249374946683123,0.02416797889308448,0.03151253536396452,0.09372478120877795,0.07118591039619437,49
3,19,17,20,6,23,mse,60 48 39 32 27 23 20 18,0.022510803612314126,0.022419299217733297,0.028242635772267398,0.09372478120877795,0.07461289263623386,54
3,19,17,21,5,23,mse,31 25 20 17 14 12 10 9,0.03865291175902144,0.03775296135092787,0.04900149884345282,0.16085627889701662,0.12146015185247622,44
3,19,17,21,6,23,mse,62 49 40 33 28 24 21 18,0.036790433808943646,0.03576662277996391,0.04727824028901963,0.1776391533190763,0.12826683162004854,48
3,19,18,19,5,23,mse,29 23 19 16 13 11 10 9,0.02335891446440758,0.024054566662130003,0.028251113814757083,0.09626004881356126,0.0686264603558694,48
3,19,18,19,6,23,mse,58 47 38 32 27 23 20 17,0.016368960618145974,0.016365966690742216,0.020537728338997096,0.07406696736575946,0.05312395832956367,54
3,19,18,20,5,23,mse,30 24 19 16 14 12 10 9,0.025898066168030774,0.025455336615584297,0.03243193800189139,0.10262652367612551,0.07426846339341739,43
3,19,18,20,6,23,mse,60 47 39 32 27 23 20 18,0.02246806201214769,0.02231326984105074,0.028171718339261197,0.09714001878715824,0.07012620762801398,48
3,19,18,21,5,23,mse,31 24 20 17 14 12 10 9,0.03846926343825275,0.0374297578326569,0.04908315162825281,0.18035758362584345,0.1224625348489194,38
3,19,18,21,6,23,mse,62 49 40 33 28 24 21 18,0.03654518075114205,0.035317498963880534,0.04653776610501007,0.16328169995138186,0.1150787316087775,42
3,19,19,19,5,23,mse,29 23 19 16 13 11 10 9,0.02578066832317898,0.025982398349152905,0.03132090262663678,0.08672135115373672,0.07334546203257312,42
3,19,19,19,6,23,mse,57 46 38 31 27 23 20 17,0.018958747819469324,0.018459288872596166,0.024123170218298393,0.0741207812664826,0.05548952168881229,48
3,19,19,20,5,23,mse,29 23 19 16 13 11 10 9,0.030641383127817355,0.03098253997004411,0.0368480628460537,0.11463365051550933,0.08582643192665265,37
3,19,19,20,5,23,mred,29 23 19 16 13 12 10 9,0.03040932709087424,0.030373728791893213,0.03692618266921336,0.10685292525067083,0.08256267513348357,37
3,19,19,20,6,23,mse,58 47 38 32 27 23 20 17,0.02276301031661227,0.022023011538302887,0.02937777967187419,0.08697038794824359,0.06919886348861988,42
3,19,19,21,5,23,mse,30 24 20 16 14 12 10 9,0.03892422911719788,0.03796811220207954,0.04963496114951286,0.15760117976287052,0.12306655065404588,32
3,19,19,21,6,23,mse,61 48 40 33 28 24 20 18,0.038465657029787687,0.037380460338498865,0.04898612387114834,0.15277339581039492,0.11370035793127536,36
3,19,19,21,6,23,mred,61 48 40 33 28 24 21 18,0.03875388757065441,0.03729027415898595,0.049428525599662244,0.15277339581039492,0.11180204478168743,36
1,15,15,15,6,23,mse,42 21,0.013962107992197227,0.012913401583984126,0.018380046857344016,0.07619813360134117,0.0400740501417196,144
1,15,15,15,6,23,mred,41 21,0.012013549024263917,0.011239812202225297,0.01943316107451418,0.09819341613464257,0.05863234026568332,144
1,15,15,15,7,23,mse,83 42,0.011195516762754085,0.010624015605054948,0.015670435855889835,0.08719577486799186,0.04715224685428922,154
1,15,15,15,8,23,mse,166 84,0.011195516762754085,0.010624015605054948,0.015670435855889835,0.08719577486799186,0.04715224685428922,164
1,15,15,15,8,23,mred,165 84,0.011024639895161878,0.010454919243459137,0.01683928622688334,0.09269459550131721,0.05289229355998627,164
1,15,15,16,6,23,mse,42 21,0.013642308573598582,0.012651947061790205,0.018001947194516775,0.07619813360134117,0.04069032949712406,138
1,15,15,16,6,23,mred,41 21,0.01242361071872399,0.011602466767493467,0.020012300232617884,0.09819341613464257,0.05959251362627886,138
1,15,15,16,7,23,mse,83 42,0.011114444843051715,0.010564092338173594,0.01582174645288961,0.08719577486799186,0.048326024023690496,147
1,15,15,16,8,23,mse,166 84,0.011114444843051715,0.010564092338173594,0.01582174645288961,0.08719577486799186,0.048326024023690496,156
1,15,15,16,8,23,mred,165 84,0.011107151110400462,0.01053737714710706,0.017245913805610205,0.09269459550131721,0.0538583216361952,156
1,15,15,17,6,23,mse,42 21,0.01316341558926745,0.01231638368472658,0.017397765659024067,0.08383285976992512,0.043170097038234954,132
1,15,15,17,7,23,mse,83 42,0.011133739015483157,0.010652884147375544,0.016322264256245864,0.09473961143933078,0.05169132590818069,140
1,15,15,17,8,23,mse,167 84,0.011744685905820416,0.011159858522468239,0.01602101237088921,0.08928623560462795,0.04769362571799344,148
1,15,15,17,8,23,mred,166 84,0.011133739015483157,0.010652884147375544,0.016322264256245864,0.09473961143933078,0.05169132590818069,148
1,15,16,15,6,23,mse,41 21,0.011704525953583903,0.01098373282609229,0.01869035575367778,0.09819341613464257,0.05729692492969307,138
1,15,16,15,7,23,mse,83 42,0.011446104106240213,0.010827969557786988,0.015653917777277364,0.08719577486799186,0.04591403397692623,148
1,15,16,15,8,23,mse,166 84,0.011446104106240213,0.010827969557786988,0.015653917777277364,0.08719577486799186,0.04591403397692623,158
