1.1875000000 1.6328125000 1.5937500000 1.6406250000 1.6328125000 1.6328125000 1.6318359375 0.8636363636 0.8767089844 0.8508300781 0.8642425537 0.8627929688 0.8640117645
1.1894531250 1.6354980469 1.5966796875 1.6430664062 1.6354980469 1.6356201172 1.6345825195 0.8650568182 0.8780136108 0.8523941040 0.8656640053 0.8641529083 0.8654011488
1.1914062500 1.6381835938 1.5996093750 1.6455078125 1.6381835938 1.6384277344 1.6373291016 0.8664772727 0.8793182373 0.8539581299 0.8670854568 0.8655128479 0.8667905331
1.1933593750 1.6408691406 1.6025390625 1.6479492188 1.6408691406 1.6412353516 1.6400756836 0.8678977273 0.8806228638 0.8555221558 0.8685069084 0.8668727875 0.8681799173
1.1953125000 1.6435546875 1.6054687500 1.6503906250 1.6435546875 1.6440429688 1.6428222656 0.8693181818 0.8819274902 0.8570861816 0.8699283600 0.8682327271 0.8695693016
1.1972656250 1.6462402344 1.6083984375 1.6528320312 1.6462402344 1.6468505859 1.6455688477 0.8707386364 0.8832321167 0.8586502075 0.8713498116 0.8695926666 0.8709586859
1.1992187500 1.6489257812 1.6113281250 1.6552734375 1.6489257812 1.6496582031 1.6483154297 0.8721590909 0.8845367432 0.8602142334 0.8727712631 0.8709526062 0.8723480701
1.2011718750 1.6516113281 1.6142578125 1.6577148438 1.6516113281 1.6524658203 1.6510620117 0.8735795455 0.8858413696 0.8617782593 0.8741927147 0.8723125458 0.8737374544
1.2031250000 1.6542968750 1.6171875000 1.6601562500 1.6542968750 1.6552734375 1.6538085938 0.8750000000 0.8871459961 0.8633422852 0.8756141663 0.8736724854 0.8751268387
1.2050781250 1.6569824219 1.6201171875 1.6625976562 1.6569824219 1.6580810547 1.6565551758 0.8764204545 0.8884506226 0.8649063110 0.8770356178 0.8750324249 0.8765162230
1.2070312500 1.6596679688 1.6230468750 1.6650390625 1.6596679688 1.6608886719 1.6593017578 0.8778409091 0.8897552490 0.8664703369 0.8784570694 0.8763923645 0.8779056072
1.2089843750 1.6623535156 1.6259765625 1.6674804688 1.6623535156 1.6636962891 1.6620483398 0.8792613636 0.8910598755 0.8680343628 0.8798785210 0.8777523041 0.8792949915
1.2109375000 1.6650390625 1.6289062500 1.6699218750 1.6650390625 1.6665039062 1.6647949219 0.8806818182 0.8923645020 0.8695983887 0.8812999725 0.8791122437 0.8806843758
1.2128906250 1.6677246094 1.6318359375 1.6723632812 1.6677246094 1.6693115234 1.6675415039 0.8821022727 0.8936691284 0.8711624146 0.8827214241 0.8804721832 0.8820737600
1.2148437500 1.6704101562 1.6347656250 1.6748046875 1.6704101562 1.6721191406 1.6702880859 0.8835227273 0.8949737549 0.8727264404 0.8841428757 0.8818321228 0.8834631443
1.2167968750 1.6730957031 1.6376953125 1.6772460938 1.6730957031 1.6749267578 1.6730346680 0.8849431818 0.8962783813 0.8742904663 0.8855643272 0.8831920624 0.8848525286
1.2187500000 1.6757812500 1.6406250000 1.6796875000 1.6757812500 1.6777343750 1.6757812500 0.8863636364 0.8975830078 0.8758544922 0.8869857788 0.8845520020 0.8862419128
1.2207031250 1.6784667969 1.6435546875 1.6821289062 1.6784667969 1.6805419922 1.6785278320 0.8877840909 0.8988876343 0.8774185181 0.8884072304 0.8859119415 0.8876312971
1.2226562500 1.6811523438 1.6464843750 1.6845703125 1.6811523438 1.6833496094 1.6812744141 0.8892045455 0.9001922607 0.8789825439 0.8898286819 0.8872718811 0.8890206814
1.2246093750 1.6838378906 1.6494140625 1.6870117188 1.6838378906 1.6861572266 1.6840209961 0.8906250000 0.9014968872 0.8805465698 0.8912501335 0.8886318207 0.8904100657
1.2265625000 1.6865234375 1.6523437500 1.6894531250 1.6865234375 1.6889648438 1.6867675781 0.8920454545 0.9028015137 0.8821105957 0.8926715851 0.8899917603 0.8917994499
1.2285156250 1.6892089844 1.6552734375 1.6918945312 1.6892089844 1.6917724609 1.6895141602 0.8934659091 0.9041061401 0.8836746216 0.8940930367 0.8913516998 0.8931888342
1.2304687500 1.6918945312 1.6582031250 1.6943359375 1.6918945312 1.6945800781 1.6922607422 0.8948863636 0.9054107666 0.8852386475 0.8955144882 0.8927116394 0.8945782185
1.2324218750 1.6945800781 1.6611328125 1.6967773438 1.6945800781 1.6973876953 1.6950073242 0.8963068182 0.9067153931 0.8868026733 0.8969359398 0.8940715790 0.8959676027
1.2343750000 1.6972656250 1.6640625000 1.6992187500 1.6972656250 1.7001953125 1.6977539062 0.8977272727 0.9080200195 0.8883666992 0.8983573914 0.8954315186 0.8973569870
1.2363281250 1.6999511719 1.6669921875 1.7016601562 1.6999511719 1.7030029297 1.7005004883 0.8991477273 0.9093246460 0.8899307251 0.8997788429 0.8967914581 0.8987463713
1.2382812500 1.7026367188 1.6699218750 1.7041015625 1.7026367188 1.7058105469 1.7032470703 0.9005681818 0.9106292725 0.8914947510 0.9012002945 0.8981513977 0.9001357555
1.2402343750 1.7053222656 1.6728515625 1.7065429688 1.7053222656 1.7086181641 1.7059936523 0.9019886364 0.9119338989 0.8930587769 0.9026217461 0.8995113373 0.9015251398
1.2421875000 1.7080078125 1.6757812500 1.7089843750 1.7080078125 1.7114257812 1.7087402344 0.9034090909 0.9132385254 0.8946228027 0.9040431976 0.9008712769 0.9029145241
1.2441406250 1.7106933594 1.6787109375 1.7114257812 1.7106933594 1.7142333984 1.7114868164 0.9048295455 0.9145431519 0.8961868286 0.9054646492 0.9022312164 0.9043039083
1.2460937500 1.7133789062 1.6816406250 1.7138671875 1.7133789062 1.7170410156 1.7142333984 0.9062500000 0.9158477783 0.8977508545 0.9068861008 0.9035911560 0.9056932926
1.2480468750 1.7160644531 1.6845703125 1.7163085938 1.7160644531 1.7198486328 1.7169799805 0.9076704545 0.9171524048 0.8993148804 0.9083075523 0.9049510956 0.9070826769
1.2500000000 1.7187500000 1.6875000000 1.7187500000 1.7187500000 1.7148437500 1.7177734375 0.9090909091 0.9184570312 0.9008789062 0.9097290039 0.9100952148 0.9094600677
1.2519531250 1.7214355469 1.6904296875 1.7211914062 1.7214355469 1.7176513672 1.7205200195 0.9105113636 0.9197616577 0.9024429321 0.9111504555 0.9114551544 0.9108494520
1.2539062500 1.7241210938 1.6933593750 1.7236328125 1.7241210938 1.7204589844 1.7232666016 0.9119318182 0.9210662842 0.9040069580 0.9125719070 0.9128150940 0.9122388363
1.2558593750 1.7268066406 1.6962890625 1.7260742188 1.7268066406 1.7232666016 1.7260131836 0.9133522727 0.9223709106 0.9055709839 0.9139933586 0.9141750336 0.9136282206
